ccode,year,instab,coldwar,democracy,gdplag
461,1985,-.38828239,1,15.000001,1.388
461,1986,.53991896,1,15.000001,1.45
461,1989,-.38828239,1,15.000001,1.399
461,1990,-.43416294,0,15.000001,1.425
461,1996,-.38828239,0,40,.90600002
461,1997,-.38828239,0,40,.94
471,1962,-.38828239,1,20,.89561999
471,1963,-.38828239,1,20,.94718999
471,1966,-.38828239,1,20,.91325998
471,1967,-.38828239,1,15.000001,.91733003
471,1968,-.38828239,1,15.000001,1.00418
471,1969,-.38828239,1,15.000001,1.06524
471,1970,-.38828239,1,15.000001,1.09646
471,1971,-.38828239,1,15.000001,1.09103
471,1972,-.38828239,1,15.000001,1.10053
471,1973,-.38828239,1,10,1.10595
471,1974,-.38828239,1,10,1.1263101
471,1975,-.38828239,1,10,1.22401
471,1976,-.38828239,1,10,1.16566
471,1977,-.38828239,1,10,1.2050201
471,1978,-.38828239,1,10,1.21316
471,1979,-.38828239,1,10,1.319
471,1980,-.38828239,1,10,1.4547
471,1981,-.38828239,1,10,1.62026
471,1982,-.38828239,1,10,1.75596
471,1983,-.38828239,1,15.000001,1.73832
471,1984,.53991896,1,10,1.82109
471,1985,-.38828239,1,10,1.90387
471,1986,-.38828239,1,10,2.0178599
471,1990,-.44684914,0,10,1.84688
471,1995,-.38828239,0,30.000002,1.302
471,1996,-.38828239,0,30.000002,1.3609999
471,1997,-.38828239,0,30.000002,1.398
475,1963,.012868456,1,90,1.048
475,1964,-.3755962,1,90,1.105
475,1965,-.017946796,1,85,1.117
475,1969,.53991896,1,15.000001,.82800001
475,1970,1.5296127,1,15.000001,1.012
475,1971,-.38828239,1,15.000001,1.171
475,1972,-.66395742,1,15.000001,1.258
475,1974,-.48648453,1,15.000001,1.257
475,1975,2.7812974,1,15.000001,1.3789999
475,1977,-.38828239,1,15.000001,1.0039999
475,1979,-.38828239,1,50,1.023
475,1980,-.38828239,1,85,1.227
475,1981,.10095935,1,85,1.1799999
475,1982,.98952532,1,85,.90700001
475,1986,-.38828239,1,15.000001,1.0190001
475,1989,-.52611989,1,15.000001,1.046
475,1990,.5002836,0,25,1.0880001
475,1991,-.54682392,0,25,1.128
475,1996,-.44684914,0,20,.97100002
475,1997,-.46755317,0,20,.97600001
481,1962,-.38828239,1,15.000001,3.135
481,1963,-.38828239,1,15.000001,3.49
481,1964,4.8073406,1,15.000001,4.2719998
481,1965,-.38828239,1,15.000001,4.6170006
481,1966,-.38828239,1,15.000001,5.3050003
481,1968,-.38828239,1,15.000001,5.9299998
481,1969,-.38828239,1,5,6.026
481,1970,-.38828239,1,5,6.335
481,1971,-.38828239,1,5,6.6659999
481,1972,-.38828239,1,5,7.0479999
481,1973,-.38828239,1,5,7.3900003
481,1974,-.38828239,1,5,8.0889997
481,1975,-.38828239,1,5,7.7099996
481,1976,-.38828239,1,5,8.282999
481,1977,-.38828239,1,5,10.182
481,1978,-.38828239,1,5,9.6809998
481,1979,-.38828239,1,5,10.431
481,1980,-.38828239,1,5,9.4700003
481,1981,-.50541592,1,5,9.2839994
481,1982,-.38828239,1,5,9.1159992
481,1984,-.38828239,1,5,9.1969995
481,1991,-.38828239,0,17.5,8.6500006
481,1996,-.38828239,0,30.000002,7.9810004
481,1997,-.38828239,0,30.000002,8.0360003
482,1962,-.38828239,1,15.000001,2.359
482,1963,-.38828239,1,15.000001,2.3640001
482,1965,-.38828239,1,15.000001,2.3180001
482,1967,-.38828239,1,15.000001,2.253
482,1969,.53991896,1,15.000001,2.3310001
482,1970,-.38828239,1,15.000001,2.388
482,1971,-.38828239,1,15.000001,2.411
482,1972,-.38828239,1,15.000001,2.3169999
482,1973,-.38828239,1,15.000001,2.25
482,1974,-.38828239,1,15.000001,2.2449999
482,1976,.53991896,1,15.000001,1.983
482,1977,-.38828239,1,15.000001,2.0109999
482,1978,-.38828239,1,15.000001,2.05
482,1979,3.2309039,1,15.000001,2.131
482,1980,-.38828239,1,15.000001,2.075
482,1981,3.2119725,1,15.000001,1.967
482,1982,.53991896,1,15.000001,1.8279999
482,1983,-.38828239,1,15.000001,1.819
482,1985,-.38828239,1,15.000001,1.6619999
482,1986,-.38828239,1,15.000001,1.688
482,1987,-.38828239,1,15.000001,1.706
482,1989,-.38828239,1,15.000001,1.604
482,1990,-.38828239,0,15.000001,1.5829999
482,1992,-.38828239,0,20,1.49
482,1996,.5002836,0,80,1.17
483,1962,-.38828239,1,5,1.385
483,1963,.061323967,1,5,1.513
483,1965,-.38828239,1,5,1.411
483,1968,-.38828239,1,5,1.286
483,1969,.53991896,1,5,1.26
483,1970,2.1894085,1,5,1.299
483,1971,.8698169,1,5,1.3430001
483,1973,-.38828239,1,5,1.314
483,1974,-.058384486,1,5,1.266
483,1975,2.7812974,1,5,1.212
483,1976,-.38828239,1,15.000001,1.265
483,1977,.53991896,1,15.000001,1.279
483,1979,2.9568164,1,15.000001,1.268
483,1980,.8698169,1,15.000001,1.964
483,1981,.53991896,1,15.000001,1.775
483,1985,.8698169,1,15.000001,.95200002
483,1986,.8698169,1,15.000001,1.303
483,1989,2.1279161,1,15.000001,1.27
483,1990,2.7812974,0,15.000001,1.294
483,1992,-.38828239,0,22.5,1.2589999
483,1993,.53991896,0,30.000002,1.251
483,1996,-.38828239,0,30.000002,.98100001
483,1997,-.38828239,0,40,.99900001
484,1963,3.3021567,1,70,1.066
484,1965,-.38828239,1,15.000001,1.074
484,1966,.53991896,1,15.000001,1.074
484,1968,4.1987405,1,15.000001,.98199999
484,1969,-.38828239,1,15.000001,1.05
484,1970,.53991896,1,15.000001,1.112
484,1971,-.38828239,1,15.000001,1.163
484,1972,.53991896,1,15.000001,1.1950001
484,1973,-.38828239,1,15.000001,1.238
484,1974,-.38828239,1,15.000001,1.275
484,1975,-.38828239,1,15.000001,1.309
484,1977,1.0291607,1,15.000001,1.375
484,1979,.10095935,1,15.000001,1.2970001
484,1980,-.38828239,1,10,1.354
484,1981,-.38828239,1,10,1.52
484,1982,-.38828239,1,10,1.6569999
484,1983,-.38828239,1,10,2.017
484,1984,-.38828239,1,10,2.0929999
484,1985,-.38828239,1,10,2.2260001
484,1988,-.38828239,1,10,1.98
484,1990,-.38828239,0,10,1.95
484,1992,1.3699182,0,42.5,1.983
484,1996,-.38828239,0,75,1.641
484,1997,3.5211663,0,75,1.654
490,1966,.53991896,1,5,.95899999
490,1967,1.2797879,1,5,1.008
490,1968,1.0291607,1,5,.96399999
490,1969,-.38828239,1,5,1.0039999
490,1970,.8698169,1,5,1.061
490,1971,-.42791778,1,5,1.068
490,1972,-.38828239,1,5,1.068
490,1974,-.38828239,1,5,1.074
490,1975,-.38828239,1,5,1.0930001
490,1978,.53991896,1,5,.88700002
490,1979,1.4681203,1,5,.79000002
490,1980,-.38828239,1,5,.75999999
490,1981,-.38828239,1,5,.74900001
490,1982,-.38828239,1,5,.77399999
490,1983,-.38828239,1,5,.74599999
490,1985,-.38828239,1,5,.69499999
490,1986,-.38828239,1,5,.671
490,1987,-.38828239,1,5,.68699998
490,1988,-.058384486,1,5,.70499998
490,1989,.23268035,1,5,.72600001
500,1967,-.38828239,1,52.500004,.62
500,1968,-.38828239,1,20,.60500002
500,1969,-.38828239,1,20,.60799998
500,1970,.0423926,1,15.000001,.62800002
500,1971,2.7812974,1,15.000001,.61799997
500,1972,.8698169,1,15.000001,.66900003
500,1973,.10095935,1,15.000001,.64399999
500,1974,.53991896,1,15.000001,.62199998
500,1975,-.38828239,1,15.000001,.62
500,1976,-.38828239,1,15.000001,.62599999
500,1977,-.38828239,1,15.000001,.61799997
500,1978,-.38828239,1,15.000001,.61299998
500,1980,3.2705393,1,39.999996,.456
500,1982,.8698169,1,65,.653
500,1983,-.058384486,1,65,.71799999
500,1984,-.38828239,1,65,.75300002
500,1985,3.1111953,1,65,.73500001
500,1988,.8698169,1,15.000001,.708
500,1989,-.058384486,1,15.000001,.71899998
500,1990,.53991896,0,15.000001,.722
500,1991,-.058384486,0,15.000001,.75099999
500,1992,-.38828239,0,15.000001,.75599998
500,1993,-.38828239,0,15.000001,.75800002
500,1994,.53991896,0,30.000002,.78799999
500,1995,.53991896,0,30.000002,.81
500,1996,.53991896,0,30.000002,.88599998
500,1997,.53991896,0,30.000002,.93300003
501,1967,-.058384486,1,50,.991
501,1968,-.38828239,1,50,1.006
501,1969,.021688584,1,50,.972
501,1970,-.38828239,1,15.000001,.98400003
501,1972,-.38828239,1,15.000001,1.171
501,1973,-.38828239,1,15.000001,1.251
501,1974,-.38828239,1,15.000001,1.199
501,1975,.59020108,1,15.000001,1.271
501,1976,-.48648453,1,15.000001,1.179
501,1977,-.38828239,1,15.000001,1.122
501,1978,-.38828239,1,15.000001,1.202
501,1979,-.38828239,1,15.000001,1.316
501,1980,-.38828239,1,20,1.3380001
501,1981,-.38828239,1,20,1.3380001
501,1982,.89132321,1,20,1.261
501,1983,.10095935,1,15.000001,1.206
501,1985,-.38828239,1,15.000001,1.158
501,1987,-.42791778,1,15.000001,1.197
501,1988,-.38828239,1,15.000001,1.2460001
501,1989,-.38828239,1,15.000001,1.301
501,1990,-.09544491,0,15.000001,1.319
501,1991,-.13508029,0,15.000001,1.293
501,1992,-.56575531,0,25,1.266
501,1995,-.38828239,0,25,1.215
501,1996,-.38828239,0,25,1.319
501,1997,-.59270072,0,25,1.326
510,1967,-.38828239,1,15.000001,.574
510,1968,-.38828239,1,15.000001,.60100001
510,1969,-.058384486,1,15.000001,.63700002
510,1970,.10095935,1,15.000001,.61500001
510,1971,-.38828239,1,15.000001,.65799999
510,1972,-.38828239,1,15.000001,.69800001
510,1974,-.38828239,1,15.000001,.69
510,1975,-.38828239,1,15.000001,.73500001
510,1976,-.38828239,1,15.000001,.71399999
510,1977,-.38828239,1,15.000001,.72100002
510,1978,-.38828239,1,15.000001,.72600001
510,1979,-.38828239,1,15.000001,.778
510,1980,-.38828239,1,15.000001,.77399999
510,1981,-.38828239,1,15.000001,.71399999
510,1982,-.38828239,1,15.000001,.68000001
510,1983,.53991896,1,15.000001,.67199999
510,1985,-.38828239,1,15.000001,.67000002
510,1986,-.38828239,1,15.000001,.71399999
510,1987,-.38828239,1,15.000001,.73799998
510,1988,-.38828239,1,15.000001,.852
510,1990,-.38828239,0,15.000001,.574
510,1991,-.38828239,0,15.000001,.57200003
510,1992,-.38828239,0,15.000001,.57300001
510,1994,-.38828239,0,20,.55299997
516,1967,-.38828239,1,15.000001,.65200001
516,1968,-.38828239,1,15.000001,.71399999
516,1969,.53991896,1,15.000001,.71499997
516,1971,-.38828239,1,15.000001,.90399998
516,1972,.65448123,1,15.000001,.88499999
516,1973,.83018148,1,15.000001,.84899998
516,1974,1.8530961,1,15.000001,.87199998
516,1975,-.38828239,1,15.000001,.85600001
516,1976,2.7812974,1,15.000001,.87199998
516,1977,-.38828239,1,15.000001,.86299998
516,1978,-.38828239,1,15.000001,1.013
516,1979,-.38828239,1,15.000001,.98299998
516,1980,-.38828239,1,15.000001,.97000003
516,1982,-.38828239,1,15.000001,.90899998
516,1983,-.38828239,1,15.000001,.91600001
516,1985,-.38828239,1,15.000001,.83499998
516,1986,-.38828239,1,15.000001,.90100002
516,1987,2.7812974,1,15.000001,.958
516,1989,-.38828239,1,15.000001,.98699999
516,1991,.53991896,0,15.000001,.96100003
516,1994,1.9097089,0,19.000002,.94400001
516,1995,1.5437748,0,21,.92000002
517,1967,-.38828239,1,25,.78899997
517,1968,-.38828239,1,25,.80000001
517,1969,-.38828239,1,25,.81999999
517,1970,-.38828239,1,25,.88700002
517,1971,-.38828239,1,25,.89999998
517,1972,-.38828239,1,25,.89300001
517,1973,2.7812974,1,25,.90200001
517,1974,-.38828239,1,15.000001,.88200003
517,1975,-.38828239,1,15.000001,.90100002
517,1976,-.38828239,1,15.000001,.88099998
517,1977,-.38828239,1,15.000001,.98900002
517,1978,-.38828239,1,15.000001,.991
517,1979,-.38828239,1,15.000001,1.031
517,1980,.53991896,1,15.000001,1.0779999
517,1981,-.38828239,1,15.000001,1.1339999
517,1982,-.38828239,1,15.000001,1.222
517,1983,-.38828239,1,15.000001,1.2
517,1984,-.38828239,1,15.000001,1.227
517,1986,-.38828239,1,15.000001,1.118
517,1987,-.38828239,1,15.000001,1.1670001
517,1989,-.38828239,1,15.000001,1.156
517,1990,.53991896,0,15.000001,1.135
517,1991,.81125015,0,15.000001,1.092
517,1992,.48135221,0,15.000001,1.174
517,1996,.53991896,0,20,.88499999
517,1997,.8698169,0,20,.95899999
520,1962,-.38828239,1,85,1.56462
520,1963,-.38828239,1,85,1.6460401
520,1964,.10095935,1,85,1.63247
520,1967,-.38828239,1,85,1.3624301
520,1968,-.38828239,1,85,1.38414
520,1969,2.7812974,1,85,1.38007
520,1971,.53991896,1,15.000001,1.2498001
520,1973,-.38828239,1,15.000001,1.08696
520,1974,-.38828239,1,15.000001,1.0570999
520,1976,-.38828239,1,15.000001,1.08289
520,1977,-.38828239,1,15.000001,1.01911
520,1978,.53991896,1,15.000001,1.30679
520,1979,-.38828239,1,15.000001,1.2498001
520,1980,-.38828239,1,15.000001,1.2877901
520,1982,.61484587,1,15.000001,1.17788
520,1983,-.38828239,1,15.000001,1.1751601
520,1987,-.38828239,1,15.000001,1.10867
520,1988,.39122188,1,15.000001,1.08696
520,1990,1.1815857,0,15.000001,1.0516701
522,1980,-.38828239,1,10,2.08707
522,1981,-.38828239,1,10,2.0843501
522,1983,-.38828239,1,10,1.84823
522,1985,-.38828239,1,10,1.5999
522,1988,-.38828239,1,10,1.63247
522,1989,-.48648453,1,10,1.71408
522,1990,-.38828239,0,10,1.7956899
522,1991,.48135221,0,10,1.8773
522,1992,.3831501,0,10,1.95891
522,1993,.8698169,0,15.000001,2.04052
522,1994,.81125015,0,15.000001,2.1221299
522,1995,.8698169,0,15.000001,2.2037399
522,1996,-.38828239,0,15.000001,2.2853501
522,1997,-.058384486,0,20,2.3670001
530,1952,-.38828239,1,5,.53399998
530,1953,-.42791778,1,5,.537
530,1954,-.38828239,1,5,.55900002
530,1957,-.38828239,1,5,.56400001
530,1959,-.38828239,1,5,.54000002
530,1960,.8698169,1,5,.55400002
530,1961,-.38828239,1,5,.56
530,1962,-.38828239,1,5,.574
530,1963,-.38828239,1,5,.58499998
530,1964,-.058384486,1,5,.59100002
530,1965,-.38828239,1,5,.61299998
530,1966,-.38828239,1,5,.64300001
530,1967,-.058384486,1,5,.65100002
530,1968,-.46755317,1,5,.639
530,1969,.54284459,1,5,.64999998
530,1970,2.0188544,1,5,.66500002
530,1971,-.058384486,1,5,.65100002
530,1972,-.38828239,1,5,.65799999
530,1973,-.38828239,1,5,.67199999
530,1974,5.0705261,1,5,.66500002
530,1975,.8698169,1,10,.65200001
530,1976,1.1997148,1,15.000001,.66600001
530,1977,3.34638,1,15.000001,.65100002
530,1978,3.3860154,1,15.000001,.66399997
530,1979,.53991896,1,15.000001,.68000001
530,1980,-.38828239,1,15.000001,.69
530,1981,1.1997148,1,15.000001,.70099998
530,1982,.8698169,1,15.000001,.699
530,1983,.8698169,1,15.000001,.69999999
530,1984,.94106984,1,15.000001,.74699998
530,1987,.8698169,1,10,.56999999
530,1988,.8698169,1,10,.65100002
530,1990,1.3590586,0,10,.63800001
530,1991,3.1111953,0,10,.62
531,1995,1.4681203,0,20,1.155
531,1996,1.4681203,0,20,1.155
531,1997,-.38828239,0,20,1.155
540,1978,-.058384486,1,15.000001,1.855
540,1979,.27151343,1,15.000001,1.9170001
540,1980,-.38828239,1,15.000001,1.901
540,1981,.8698169,1,15.000001,1.931
540,1982,-.058384486,1,15.000001,1.767
540,1983,.8698169,1,15.000001,1.765
540,1984,.8698169,1,15.000001,1.814
540,1986,.8698169,1,15.000001,1.8789999
540,1988,.8698169,1,15.000001,1.961
540,1989,.8698169,1,15.000001,2.04
540,1990,.8698169,0,15.000001,1.966
540,1997,-.058384486,0,32.142857,1.419
541,1978,.8698169,1,10,1.914
541,1979,.8698169,1,10,1.859
541,1980,.8698169,1,10,1.877
541,1982,.8698169,1,10,1.557
541,1983,.8698169,1,10,1.494
541,1987,-.38828239,1,15.000001,1.02
541,1988,.8698169,1,15.000001,1.103
541,1989,.8698169,1,15.000001,1.1390001
541,1990,.8698169,0,15.000001,1.225
541,1991,.8698169,0,15.000001,1.196
541,1992,-.38828239,0,20,1.2029999
541,1993,.53991896,0,20,1.209
541,1994,.53991896,0,20,1.1900001
541,1997,-.38828239,0,80,1.003
551,1967,.061323967,1,60.000004,2.1010001
551,1968,-.098019868,1,60.000004,2.3599999
551,1969,-.42791778,1,50,2.3729999
551,1970,-.38828239,1,50,2.122
551,1972,-.38828239,1,50,2.197
551,1973,-.38828239,1,5,2.2160001
551,1974,-.38828239,1,5,1.987
551,1975,-.38828239,1,5,2.1389999
551,1980,.53991896,1,5,1.404
551,1981,-.38828239,1,5,1.475
551,1982,-.38828239,1,5,1.482
551,1984,-.42791778,1,5,1.161
551,1985,-.38828239,1,5,1.146
551,1986,-.46755317,1,5,1.178
551,1987,-.38828239,1,5,1.187
551,1988,-.38828239,1,5,1.1799999
551,1989,-.38828239,1,5,1.205
551,1991,-.38828239,0,5,1.115
551,1996,-.38828239,0,80,.86900002
551,1997,.53991896,0,55,.87599999
552,1971,-.44684914,1,70,2.4860001
552,1972,-.29619679,1,70,2.6010001
552,1973,-.058384486,1,70,2.7690001
552,1974,-.058384486,1,70,2.7149999
552,1975,-.13765524,1,70,2.7289999
552,1976,.83018148,1,70,2.6949999
552,1977,.8698169,1,70,2.7780001
552,1980,-.17729063,1,72.5,2.4909999
552,1981,.27408838,1,75,2.664
552,1982,-.38828239,1,75,2.902
552,1983,.81125015,1,75,2.8789999
552,1984,.7509107,1,55,2.8280001
552,1986,-.38828239,1,55,2.7650003
552,1988,-.38828239,1,20,2.619
552,1989,-.38828239,1,20,2.677
552,1990,-.38828239,0,20,2.8069999
552,1991,-.38828239,0,20,2.948
552,1992,-.38828239,0,20,3.105
552,1995,-.48648453,0,20,2.7640002
552,1996,-.38828239,0,20,2.737
552,1997,-.38828239,0,20,2.891
553,1967,-.38828239,1,5,.662
553,1968,-.38828239,1,5,.65700001
553,1969,-.38828239,1,5,.65100002
553,1970,-.38828239,1,5,.68000001
553,1971,-.38828239,1,5,.648
553,1972,-.38828239,1,5,.75
553,1973,-.38828239,1,5,.75300002
553,1975,-.38828239,1,5,.74699998
553,1976,-.38828239,1,5,.78100002
553,1977,-.38828239,1,5,.76700002
553,1978,-.38828239,1,5,.76300001
553,1979,-.38828239,1,5,.84100002
553,1980,-.38828239,1,5,.81999999
553,1981,-.38828239,1,5,.77700001
553,1982,-.38828239,1,5,.72600001
553,1983,-.38828239,1,5,.722
553,1984,-.38828239,1,5,.722
553,1985,-.38828239,1,5,.708
553,1986,-.38828239,1,5,.71899998
553,1989,-.38828239,1,5,.66100001
553,1990,-.38828239,0,5,.699
553,1991,-.38828239,0,5,.685
553,1992,-.54505128,0,5,.71399999
553,1994,-.38828239,0,10,.736
553,1996,-.38828239,0,85,.70200002
553,1997,-.38828239,0,85,.78200001
560,1952,-.98103672,1,70,4.2610002
560,1954,-.50718856,1,70,4.342
560,1955,-.44684914,1,70,4.4510007
560,1956,-.52611989,1,70,4.5120001
560,1957,-.64325339,1,70,4.605
560,1958,-.60361803,1,70,4.7069998
560,1959,-.52611989,1,70,4.7010002
560,1961,-.50718856,1,70,4.8160005
560,1962,-.60361803,1,70,4.882
560,1963,-.13765524,1,70,5.0510001
560,1964,-.058384486,1,70,5.2270002
560,1965,-.38828239,1,70,5.4460001
560,1966,-.38828239,1,70,5.7639995
560,1967,-.46755317,1,70,5.8309999
560,1968,-.38828239,1,70,6.1139998
560,1969,.0423926,1,70,6.2800002
560,1970,.33523008,1,70,6.566
560,1971,-.38828239,1,70,6.8850002
560,1972,-.69090658,1,70,7.1020002
560,1973,-.066402309,1,70,6.9800005
560,1974,-.54682392,1,70,7.3150001
560,1975,-.058384486,1,70,7.7540007
560,1976,-1.4099391,1,70,7.8239999
560,1977,-.017547589,1,70,7.7319994
560,1978,.29301974,1,70,7.4549999
560,1979,.10095935,1,70,7.4470005
560,1980,-1.1989473,1,70,7.5300007
560,1981,-.31335551,1,70,8.0299997
560,1982,-.41523159,1,70,8.3900013
560,1983,-.58468664,1,70,8.1609993
560,1984,-1.1251231,1,70,7.8829994
560,1985,-2.8226316,1,70,8.1549988
560,1987,.59256506,1,70,7.5740004
560,1988,.1869919,1,70,7.6299996
560,1989,.27613157,1,70,7.7490001
560,1990,-.91426003,0,70,7.7859993
560,1991,-.87015212,0,75,7.7119999
560,1994,-.48648453,0,88.333336,7.2330003
560,1995,-.31702945,0,95,7.289
560,1996,-.42791778,0,95,7.2919993
560,1997,-.48648453,0,95,7.4929996
565,1993,-.38828239,0,80,4.7090001
565,1995,-.44684914,0,80,4.7080002
565,1997,-.38828239,0,80,4.6560001
570,1968,-.38828239,1,95,1.174
570,1969,-.38828239,1,95,1.145
570,1970,2.1781983,1,95,1.114
570,1971,-.38828239,1,5,1.148
570,1972,-.38828239,1,5,1.23
570,1973,-.38828239,1,5,1.323
570,1974,-.38828239,1,15.000001,1.571
570,1975,-.38828239,1,15.000001,1.768
570,1976,-.38828239,1,15.000001,1.847
570,1977,-.38828239,1,15.000001,2.0039999
570,1978,-.38828239,1,15.000001,2.1300001
570,1979,-.38828239,1,15.000001,2.348
570,1980,-.38828239,1,15.000001,2.346
570,1981,-.058384486,1,15.000001,2.2939999
570,1982,-.058384486,1,15.000001,2.362
570,1983,-.058384486,1,15.000001,2.3829999
570,1984,-.38828239,1,15.000001,2.378
570,1985,-.38828239,1,15.000001,2.3299999
570,1986,2.7812974,1,15.000001,2.2939999
570,1988,-.38828239,1,15.000001,2.276
570,1989,-.38828239,1,15.000001,2.53
570,1990,3.2705393,0,15.000001,2.46
570,1992,-.38828239,0,15.000001,2.2869999
570,1993,-.38828239,0,15.000001,2.3110001
570,1995,-.42791778,0,90,2.2260001
570,1996,-.38828239,0,90,2.2160001
570,1997,-.38828239,0,90,2.1659999
571,1968,-.38828239,1,85,1.242
571,1969,.10095935,1,85,1.397
571,1970,-.38828239,1,85,1.498
571,1971,-.38828239,1,85,1.48
571,1972,-.38828239,1,95,1.549
571,1973,-.38828239,1,95,1.809
571,1974,-.38828239,1,95,2.181
571,1975,-.38828239,1,95,2.4130001
571,1976,-.38828239,1,95,2.4159999
571,1977,-.38828239,1,95,2.684
571,1979,-.38828239,1,95,2.983
571,1980,-.38828239,1,95,3.2530003
571,1981,-.38828239,1,95,3.5599997
571,1982,-.38828239,1,95,3.6270001
571,1983,-.38828239,1,95,3.5500002
571,1984,-.38828239,1,95,3.5679998
571,1985,-.38828239,1,95,3.711
571,1986,-.38828239,1,95,3.895
571,1987,-.38828239,1,95,4.0229998
571,1988,-.38828239,1,95,3.9660001
571,1989,-.44684914,1,95,4.3390002
571,1990,-.38828239,0,95,5.1929998
571,1991,-.38828239,0,95,5.513
571,1992,-.44684914,0,95,5.6370001
571,1993,-.38828239,0,95,5.7550001
571,1995,-.42791778,0,95,5.5449996
571,1996,-.38828239,0,95,5.6110001
571,1997,-.38828239,0,95,5.6720004
572,1970,-.38828239,1,50,2.9949
572,1971,-.38828239,1,50,3.4345701
572,1972,-.38828239,1,50,3.3368602
572,1973,-.38828239,1,50,3.5784099
572,1974,-.38828239,1,0,3.5078399
572,1976,-.38828239,1,0,3.4888499
572,1978,-.38828239,1,0,3.5282001
572,1979,-.38828239,1,0,3.8565903
572,1980,-.38828239,1,0,4.3424001
572,1981,-.38828239,1,0,4.1483502
572,1982,1.8530961,1,0,4.7115002
572,1985,-.058384486,1,0,3.4644196
572,1986,-.38828239,1,0,2.9826899
572,1988,-.38828239,1,0,3.1970901
572,1989,-.38828239,1,0,3.2771502
572,1990,-.38828239,0,0,3.46035
572,1992,-.38828239,0,0,3.46035
572,1993,-.38828239,0,0,3.46035
572,1994,-.38828239,0,5,3.46035
572,1995,-.3755962,0,5,3.46035
572,1996,-.38828239,0,5,3.46035
572,1997,-.38828239,0,5,3.46035
580,1962,-.38828239,1,45,1.5999
580,1963,-.38828239,1,45,1.6080501
580,1966,-.38828239,1,45,1.50763
580,1967,-.38828239,1,45,1.50763
580,1968,-.38828239,1,45,1.5211999
580,1969,-.38828239,1,45,1.4859101
580,1970,-.38828239,1,45,1.5361199
580,1971,-.42791778,1,45,1.55512
580,1972,.76617187,1,45,1.6365401
580,1975,-.38828239,1,35,1.376
580,1976,-.38828239,1,20,1.35021
580,1978,-.42791778,1,20,1.27422
580,1979,-.38828239,1,20,1.2280899
580,1980,-.38828239,1,20,1.35021
580,1981,-.74145555,1,20,1.3352901
580,1983,-.38828239,1,20,1.1141
580,1984,-.42791778,1,20,1.07882
580,1985,-.38828239,1,20,1.0394599
580,1986,-.38828239,1,20,1.04353
580,1988,-.38828239,1,20,.96483004
580,1990,.53991896,0,20,.92276001
580,1995,-.50541592,0,95,.82506001
580,1996,.10095935,0,95,.82506001
580,1997,-.38828239,0,95,.82506001
581,1978,2.7812974,1,30.000002,2.572
581,1979,-.38828239,1,25,2.7179999
581,1980,-.38828239,1,25,2.822
581,1981,.53991896,1,25,2.8570001
581,1982,-.38828239,1,25,2.8970001
581,1983,-.38828239,1,20,2.9579999
581,1984,-.38828239,1,20,3.003
581,1985,.53991896,1,20,3.049
581,1986,-.38828239,1,15.000001,2.99
581,1987,-.38828239,1,15.000001,2.9640002
581,1988,-.38828239,1,15.000001,2.9289999
581,1989,.48135221,1,15.000001,2.9430001
581,1990,.53991896,0,15.000001,2.8880002
581,1993,.40648302,0,70,2.5079999
590,1970,-.38828239,1,95,3.592
590,1971,-.38828239,1,95,3.8690002
590,1972,-.38828239,1,95,4.0310001
590,1973,-.38828239,1,95,4.138
590,1974,-.38828239,1,95,4.1620002
590,1975,-.38828239,1,95,5.1670003
590,1976,-.38828239,1,95,5.6100001
590,1977,-.38828239,1,95,6.3920002
590,1978,-.44684914,1,95,6.6649995
590,1979,-.31702945,1,95,6.7860003
590,1980,-.38828239,1,95,6.7950001
590,1982,-.38828239,1,95,6.1279993
590,1983,-.38828239,1,100,6.2449999
590,1984,-.38828239,1,100,6.2660003
590,1985,-.38828239,1,100,6.5150003
590,1986,.10095935,1,100,6.8139997
590,1987,-.38828239,1,100,7.2789998
590,1988,-.38828239,1,100,8.302001
590,1989,-.38828239,1,100,8.9130011
590,1990,-.38828239,0,100,9.342001
590,1991,-.38828239,0,100,9.8569994
590,1992,-.44684914,0,100,10.093001
590,1993,-.38828239,0,100,10.507
590,1994,-.38828239,0,100,10.896001
590,1995,-.38828239,0,100,11.259999
590,1996,-.38828239,0,100,11.596001
590,1997,-.38828239,0,100,11.996001
600,1961,-.38828239,1,25,1.316
600,1962,-.48648453,1,25,1.58
600,1963,.43085724,1,25,1.777
600,1964,-.058384486,1,40,1.9859999
600,1965,.061323967,1,40,2.026
600,1967,-.31702945,1,5,1.913
600,1968,-.38828239,1,5,2.0409999
600,1969,-.38828239,1,5,2.197
600,1970,.10095935,1,5,2.2639999
600,1971,.53991896,1,5,2.2909999
600,1972,.53163433,1,5,2.3369999
600,1973,-.38828239,1,5,2.3210001
600,1974,-.38828239,1,5,2.336
600,1975,-.38828239,1,5,2.4660001
600,1976,-.058384486,1,5,2.7420001
600,1977,-.38828239,1,5,3.0289998
600,1978,-.38828239,1,10,3.1930001
600,1979,-.058384486,1,10,3.1289999
600,1980,-.38828239,1,10,3.2259998
600,1981,-.39630023,1,10,3.227
600,1982,.83018148,1,10,3.096
600,1983,-.058384486,1,10,3.3210001
600,1985,-.38828239,1,10,3.2420003
600,1986,-.38828239,1,10,3.3070002
600,1987,-.38828239,1,10,3.5580003
600,1989,-.38828239,1,10,3.6300004
600,1990,-.39630023,0,10,3.704
